ParcelNumber,SaleAmount,SaleDate,Bedrooms,YearBuilt,SquareFootageFinishedLiving,Grade,SaleDateYr,Grade out of 10,Year,Total Enrollment,Undergraduate Enrollment,Graduate Enrollment,CPI_Avg,SaleAmount_2024
41D063000,106000,1982/06/08 04:00:00+00,4,1973.0,1713.0,C++,1982,5.5,1982.0,16446,11104.0,5342.0,96.53333333333335,344461
41D063000,790000,2024/05/08 04:00:00+00,4,1973.0,1713.0,C++,2024,5.5,2024.0,26470,17901.0,8569.0,313.69783333333334,790000
41D063000,520000,2023/08/28 04:00:00+00,4,1973.0,1713.0,C++,2023,5.5,2023.0,25944,17618.0,8326.0,304.70416666666665,535348
41D063000,170000,1998/09/25 04:00:00+00,4,1973.0,1713.0,C++,1998,5.5,1998.0,20448,13370.0,7078.0,163.00833333333333,327152
41D064000,48500,1972/01/28 05:00:00+00,3,1960.0,2009.0,B -,1972,6.0,1972.0,12907,8204.0,4703.0,41.80833333333333,363906
41D065000,152100,1996/01/29 05:00:00+00,3,1964.0,2096.0,B -,1996,6.0,1996.0,19789,13129.0,6660.0,156.85833333333332,304181
41D065000,143000,1994/09/30 04:00:00+00,3,1964.0,2096.0,B -,1994,6.0,1994.0,19724,12568.0,7156.0,148.225,302639
41D065000,645000,2023/08/17 04:00:00+00,3,1964.0,2096.0,B -,2023,6.0,2023.0,25944,17618.0,8326.0,304.70416666666665,664037
41D066000,130000,1982/10/01 04:00:00+00,5,1959.0,3128.0,B,1982,6.5,1982.0,16446,11104.0,5342.0,96.53333333333335,422452
41D066000,435000,2009/07/31 04:00:00+00,5,1959.0,3128.0,B,2009,6.5,2009.0,24355,15476.0,8879.0,214.56466666666665,635978
41D066000,490000,2012/08/24 04:00:00+00,5,1959.0,3128.0,B,2012,6.5,2012.0,23907,15822.0,8085.0,229.58608333333333,669517
41D066000,605000,2019/07/24 04:00:00+00,5,1959.0,3128.0,B,2019,6.5,2019.0,25018,17011.0,8007.0,255.65258333333335,742363
41D066000,149500,1987/05/04 04:00:00+00,5,1959.0,3128.0,B,1987,6.5,1987.0,17034,11097.0,5937.0,113.61666666666667,412772
41D067000,886000,2023/05/25 04:00:00+00,4,1958.0,1920.0,B,2023,6.5,2023.0,25944,17618.0,8326.0,304.70416666666665,912151
41D068000,205000,1997/06/06 04:00:00+00,4,1958.0,2633.0,B,1997,6.5,1997.0,20262,13246.0,7016.0,160.525,400610
41D068000,354000,2002/05/24 04:00:00+00,4,1958.0,2633.0,B,2002,6.5,2002.0,21536,13805.0,7731.0,179.86666666666667,617396
41D068000,160000,1993/01/15 05:00:00+00,4,1958.0,2633.0,B,1993,6.5,1993.0,19711,12446.0,7265.0,144.475,347407
41D069000,88000,1981/01/21 05:00:00+00,5,1959.0,1710.0,C++,1981,5.5,1981.0,16420,11053.0,5367.0,90.93333333333334,303578
41D069000,150000,1996/05/30 04:00:00+00,5,1959.0,1710.0,C++,1996,5.5,1996.0,19789,13129.0,6660.0,156.85833333333332,299981
41D070000,141250,1991/08/15 04:00:00+00,3,1959.0,1770.0,C++,1991,5.5,1991.0,17606,11306.0,6300.0,136.16666666666666,325408
41D070000,360800,2008/06/16 04:00:00+00,3,1959.0,1770.0,C++,2008,5.5,2008.0,22813,15207.0,7606.0,215.25424999999998,525806
41D070000,368000,2016/06/02 04:00:00+00,3,1959.0,1770.0,C++,2016,5.5,2016.0,23898,16331.0,7567.0,240.00541666666666,480992
41D072000,227500,2001/03/12 04:00:00+00,3,1959.0,1652.0,C++,2001,5.5,2001.0,21133,13766.0,7367.0,177.04166666666666,403104
41D073000,167500,1991/10/23 04:00:00+00,4,1958.0,1787.0,C++,1991,5.5,1991.0,17606,11306.0,6300.0,136.16666666666666,385882
41D073000,160000,1989/06/19 04:00:00+00,4,1958.0,1787.0,C++,1989,5.5,1989.0,17444,11199.0,6245.0,123.94166666666666,404961
41D073000,212000,2002/03/01 05:00:00+00,4,1958.0,1787.0,C++,2002,5.5,2002.0,21536,13805.0,7731.0,179.86666666666667,369740
41D073000,177000,1999/12/01 05:00:00+00,4,1958.0,1787.0,C++,1999,5.5,1999.0,20794,13576.0,7218.0,166.58333333333334,333313
41D074000,681501,2023/06/28 04:00:00+00,2,1958.0,1579.0,B,2023,6.5,2023.0,25944,17618.0,8326.0,304.70416666666665,701616
41D074000,1800,1966/11/25 05:00:00+00,2,1958.0,1579.0,B,1966,6.5,1966.0,7873,4513.0,3360.0,32.47083333333333,17389
41D074000,285000,2012/08/30 04:00:00+00,2,1958.0,1579.0,B,2012,6.5,2012.0,23907,15822.0,8085.0,229.58608333333333,389413
41D076000,325000,2012/07/20 04:00:00+00,4,1971.0,1472.0,C++,2012,5.5,2012.0,23907,15822.0,8085.0,229.58608333333333,444067
41D076000,255000,2003/10/01 04:00:00+00,4,1971.0,1472.0,C++,2003,5.5,2003.0,21446,13829.0,7617.0,184.0,434744
41D076000,47000,1977/05/16 04:00:00+00,4,1971.0,1472.0,C++,1977,5.5,1977.0,15903,10330.0,5573.0,60.61666666666667,243230
41D076000,147000,1997/03/27 04:00:00+00,4,1971.0,1472.0,C++,1997,5.5,1997.0,20262,13246.0,7016.0,160.525,287267
41D077000,190000,1989/12/15 05:00:00+00,4,1987.0,1344.0,C++,1989,5.5,1989.0,17444,11199.0,6245.0,123.94166666666666,480892
41D078000,23500,2002/11/01 04:00:00+00,3,2005.0,2467.0,B,2002,6.5,2002.0,21536,13805.0,7731.0,179.86666666666667,40985
41D078000,625000,2006/04/27 04:00:00+00,3,2005.0,2467.0,B,2006,6.5,2006.0,22371,14678.0,7693.0,201.5583333333333,972726
41D078000,16500,1995/02/03 05:00:00+00,3,2005.0,2467.0,B,1995,6.5,1995.0,20025,13108.0,6917.0,152.38333333333333,33967
41D078000,19000,2001/06/19 04:00:00+00,3,2005.0,2467.0,B,2001,6.5,2001.0,21133,13766.0,7367.0,177.04166666666666,33665
41D079000,22000,1985/12/12 05:00:00+00,4,1987.0,1274.0,B -,1985,6.0,1985.0,16889,11195.0,5694.0,107.60000000000001,64138
41D079000,540000,2024/03/07 05:00:00+00,4,1987.0,1274.0,B -,2024,6.0,2024.0,26470,17901.0,8569.0,313.69783333333334,540000
41D079000,162500,1989/09/19 04:00:00+00,4,1987.0,1274.0,B -,1989,6.0,1989.0,17444,11199.0,6245.0,123.94166666666666,411289
41D080000,14900,1983/09/22 04:00:00+00,4,1984.0,2239.0,B -,1983,6.0,1983.0,16379,10967.0,5412.0,99.58333333333333,46936
41D080000,10100,1981/01/07 05:00:00+00,4,1984.0,2239.0,B -,1981,6.0,1981.0,16420,11053.0,5367.0,90.93333333333334,34842
41D082000,43800,1972/12/20 05:00:00+00,3,1961.0,2488.0,B,1972,6.5,1972.0,12907,8204.0,4703.0,41.80833333333333,328641
41D082000,582000,2019/12/12 05:00:00+00,3,1961.0,2488.0,B,2019,6.5,2019.0,25018,17011.0,8007.0,255.65258333333335,714141
41D082000,70750,1974/12/03 05:00:00+00,3,1961.0,2488.0,B,1974,6.5,1974.0,14382,9358.0,5024.0,49.31666666666666,450032
41D083000,125000,1995/09/18 04:00:00+00,5,1971.0,1260.0,C +,1995,5.0,1995.0,20025,13108.0,6917.0,152.38333333333333,257326
41D083000,320000,2006/10/26 04:00:00+00,5,1971.0,1260.0,C +,2006,5.0,2006.0,22371,14678.0,7693.0,201.5583333333333,498036
41D083000,137500,1999/12/29 05:00:00+00,5,1971.0,1260.0,C +,1999,5.0,1999.0,20794,13576.0,7218.0,166.58333333333334,258930
41D083000,302500,2012/10/30 04:00:00+00,5,1971.0,1260.0,C +,2012,5.0,2012.0,23907,15822.0,8085.0,229.58608333333333,413324
41D084000,177500,1989/12/15 05:00:00+00,4,1959.0,1941.0,C++,1989,5.5,1989.0,17444,11199.0,6245.0,123.94166666666666,449254
41D084000,144200,1983/07/22 04:00:00+00,4,1959.0,1941.0,C++,1983,5.5,1983.0,16379,10967.0,5412.0,99.58333333333333,454244
41D086000,38800,1970/08/03 04:00:00+00,4,1968.0,1176.0,C++,1970,5.5,1970.0,10852,6576.0,4276.0,38.84166666666667,313361
41D086000,265000,2011/08/26 04:00:00+00,4,1968.0,1176.0,C++,2011,5.5,2011.0,24297,15762.0,8535.0,224.923,369592
41D086000,335000,2020/01/29 05:00:00+00,4,1968.0,1176.0,C++,2020,5.5,2020.0,25642,17314.0,8328.0,258.85575,405974
41D087000,83000,1981/08/27 04:00:00+00,4,1968.0,1176.0,C +,1981,5.0,1981.0,16420,11053.0,5367.0,90.93333333333334,286329
41D087000,87500,1984/05/23 04:00:00+00,4,1968.0,1176.0,C +,1984,5.0,1984.0,16531,10962.0,5569.0,103.93333333333334,264097
41D088000,35798,1968/11/06 05:00:00+00,4,1968.0,1176.0,C +,1968,5.0,1968.0,9011,5342.0,3669.0,34.791666666666664,322771
41D089000,101600,1988/09/30 04:00:00+00,4,1969.0,1220.0,C +,1988,5.0,1988.0,17168,11197.0,5971.0,118.27499999999999,269471
41D089000,135000,1991/08/23 04:00:00+00,4,1969.0,1220.0,C +,1991,5.0,1991.0,17606,11306.0,6300.0,136.16666666666666,311010
41D089000,247000,2004/01/30 05:00:00+00,4,1969.0,1220.0,C +,2004,5.0,2004.0,21691,14129.0,7562.0,188.90833333333333,410163
41D089000,160000,1999/05/28 04:00:00+00,4,1969.0,1220.0,C +,1999,5.0,1999.0,20794,13576.0,7218.0,166.58333333333334,301300
41D090000,56000,1975/10/01 04:00:00+00,4,1969.0,1176.0,C +,1975,5.0,1975.0,15179,9770.0,5409.0,53.824999999999996,326373
41D090000,485000,2021/03/09 05:00:00+00,4,1969.0,1176.0,C +,2021,5.0,2021.0,26026,17299.0,8727.0,270.96791666666667,561481
41D090000,275000,2011/04/15 04:00:00+00,4,1969.0,1176.0,C +,2011,5.0,2011.0,24297,15762.0,8535.0,224.923,383539
41D091000,145000,1997/02/18 05:00:00+00,3,1972.0,1610.0,B -,1997,6.0,1997.0,20262,13246.0,7016.0,160.525,283358
41D091000,57400,1976/11/01 04:00:00+00,3,1972.0,1610.0,B -,1976,6.0,1976.0,15529,10080.0,5449.0,56.93333333333334,316269
41D092000,82000,1980/06/02 04:00:00+00,3,1972.0,1200.0,B,1980,6.5,1980.0,16452,11046.0,5406.0,82.38333333333334,312238
41D092000,282500,2009/03/23 04:00:00+00,3,1972.0,1200.0,B,2009,6.5,2009.0,24355,15476.0,8879.0,214.56466666666665,413020
41D093000,153500,1996/06/13 04:00:00+00,4,1969.0,1456.0,B +,1996,7.0,1996.0,19789,13129.0,6660.0,156.85833333333332,306981
41D093000,1,1986/02/27 05:00:00+00,4,1969.0,1456.0,B +,1986,7.0,1986.0,16985,11249.0,5736.0,109.69166666666666,2
41D094000,311500,2014/04/17 04:00:00+00,3,1972.0,1430.0,C +,2014,5.0,2014.0,23732,16483.0,7249.0,236.715,412803
41D094000,130000,1996/06/28 04:00:00+00,3,1972.0,1430.0,C +,1996,5.0,1996.0,19789,13129.0,6660.0,156.85833333333332,259984
41D094000,155000,1999/05/14 04:00:00+00,3,1972.0,1430.0,C +,1999,5.0,1999.0,20794,13576.0,7218.0,166.58333333333334,291884
41D095000,402000,2018/04/26 04:00:00+00,3,1971.0,1506.0,C +,2018,5.0,2018.0,24639,16777.0,7862.0,251.0995,502217
41D095000,175500,2000/06/15 04:00:00+00,3,1971.0,1506.0,C +,2000,5.0,2000.0,20810,13718.0,7092.0,172.1916666666667,319724
41D095000,86000,1980/10/06 04:00:00+00,3,1971.0,1506.0,C +,1980,5.0,1980.0,16452,11046.0,5406.0,82.38333333333334,327469
41D096000,35400,1968/12/20 05:00:00+00,3,1968.0,1400.0,C +,1968,5.0,1968.0,9011,5342.0,3669.0,34.791666666666664,319182
41D096000,352500,2012/04/02 04:00:00+00,3,1968.0,1400.0,C +,2012,5.0,2012.0,23907,15822.0,8085.0,229.58608333333333,481642
41D096000,332550,2005/05/27 04:00:00+00,3,1968.0,1400.0,C +,2005,5.0,2005.0,22071,14213.0,7858.0,195.26666666666665,534244
41D097000,37167,2001/08/01 04:00:00+00,4,1968.0,1806.0,C++,2001,5.5,2001.0,21133,13766.0,7367.0,177.04166666666666,65855
41D097000,174000,1999/05/28 04:00:00+00,4,1968.0,1806.0,C++,1999,5.5,1999.0,20794,13576.0,7218.0,166.58333333333334,327664
41D097000,7700,1968/12/11 05:00:00+00,4,1968.0,1806.0,C++,1968,5.5,1968.0,9011,5342.0,3669.0,34.791666666666664,69426
41D098000,57000,1974/06/13 04:00:00+00,4,1971.0,2080.0,C +,1974,5.0,1974.0,14382,9358.0,5024.0,49.31666666666666,362570
41D099000,53000,1973/03/05 05:00:00+00,4,1972.0,1960.0,B -,1973,6.0,1973.0,13732,8873.0,4859.0,44.425000000000004,374248
41D100000,67500,1974/07/12 04:00:00+00,5,1971.0,2523.0,B,1974,6.5,1974.0,14382,9358.0,5024.0,49.31666666666666,429359
41D100000,176200,1999/06/22 04:00:00+00,5,1971.0,2523.0,B,1999,6.5,1999.0,20794,13576.0,7218.0,166.58333333333334,331807
41D101000,135000,1993/03/22 04:00:00+00,4,1970.0,1488.0,C++,1993,5.5,1993.0,19711,12446.0,7265.0,144.475,293124
41D101000,134000,1990/09/10 04:00:00+00,4,1970.0,1488.0,C++,1990,5.5,1990.0,17662,11304.0,6358.0,130.65833333333333,321720
41D102000,146500,1991/10/31 04:00:00+00,4,1968.0,1484.0,C +,1991,5.0,1991.0,17606,11306.0,6300.0,136.16666666666666,337503
41D102000,43200,1971/07/02 04:00:00+00,4,1968.0,1484.0,C +,1971,5.0,1971.0,12351,7617.0,4734.0,40.483333333333334,334748
41D102000,376200,2005/10/11 04:00:00+00,4,1968.0,1484.0,C +,2005,5.0,2005.0,22071,14213.0,7858.0,195.26666666666665,604369
41D103000,90000,1984/10/23 04:00:00+00,3,1973.0,1400.0,C,1984,4.5,1984.0,16531,10962.0,5569.0,103.93333333333334,271643
41D103000,87000,1982/02/24 05:00:00+00,3,1973.0,1400.0,C,1982,4.5,1982.0,16446,11104.0,5342.0,96.53333333333335,282718
41D104000,370000,2017/08/14 04:00:00+00,3,1973.0,1400.0,C,2017,4.5,2017.0,24360,16655.0,7705.0,245.121,473513
41D104000,78500,1979/07/25 04:00:00+00,3,1973.0,1400.0,C,1979,4.5,1979.0,16464,10838.0,5626.0,72.58333333333333,339269
41D105000,135330,1996/12/17 05:00:00+00,3,1973.0,1326.0,C++,1996,5.5,1996.0,19789,13129.0,6660.0,156.85833333333332,270643
41D105000,132000,1994/09/16 04:00:00+00,3,1973.0,1326.0,C++,1994,5.5,1994.0,19724,12568.0,7156.0,148.225,279359
41D106000,110000,1984/10/31 04:00:00+00,4,1973.0,1275.0,C +,1984,5.0,1984.0,16531,10962.0,5569.0,103.93333333333334,332008
41D106000,41000,1973/04/25 04:00:00+00,4,1973.0,1275.0,C +,1973,5.0,1973.0,13732,8873.0,4859.0,44.425000000000004,289512
420002000,89000,1993/08/17 04:00:00+00,2,1954.0,1056.0,C +,1993,5.0,1993.0,19711,12446.0,7265.0,144.475,193245
420002000,51000,1984/05/31 04:00:00+00,2,1954.0,1056.0,C +,1984,5.0,1984.0,16531,10962.0,5569.0,103.93333333333334,153931
420002000,329000,2022/07/29 04:00:00+00,2,1954.0,1056.0,C +,2022,5.0,2022.0,26149,17496.0,8653.0,292.6254166666667,352691
420002100,259900,2020/05/18 04:00:00+00,2,1954.0,988.0,C +,2020,5.0,2020.0,25642,17314.0,8328.0,258.85575,314963
420002100,15000,1967/08/29 04:00:00+00,2,1954.0,988.0,C +,1967,5.0,1967.0,8597,4821.0,3776.0,33.375,140987
420002100,66000,1987/06/19 04:00:00+00,2,1954.0,988.0,C +,1987,5.0,1987.0,17034,11097.0,5937.0,113.61666666666667,182227
420002200,24000,1971/06/29 04:00:00+00,3,1954.0,1141.0,B,1971,6.5,1971.0,12351,7617.0,4734.0,40.483333333333334,185971
420002300,88600,1991/04/25 04:00:00+00,2,1954.0,935.0,C,1991,4.5,1991.0,17606,11306.0,6300.0,136.16666666666666,204114
420002300,76600,1988/07/01 04:00:00+00,2,1954.0,935.0,C,1988,4.5,1988.0,17168,11197.0,5971.0,118.27499999999999,203164
420002300,227500,2014/07/22 04:00:00+00,2,1954.0,935.0,C,2014,4.5,2014.0,23732,16483.0,7249.0,236.715,301485
420002400,95000,1993/09/03 04:00:00+00,2,1954.0,925.0,C++,1993,5.5,1993.0,19711,12446.0,7265.0,144.475,206273
420002400,350000,2021/12/15 05:00:00+00,2,1954.0,925.0,C++,2021,5.5,2021.0,26026,17299.0,8727.0,270.96791666666667,405192
420002400,216200,2005/09/30 04:00:00+00,2,1954.0,925.0,C++,2005,5.5,2005.0,22071,14213.0,7858.0,195.26666666666665,347327
420002400,254900,2016/06/28 04:00:00+00,2,1954.0,925.0,C++,2016,5.5,2016.0,23898,16331.0,7567.0,240.00541666666666,333165
420003000,340000,2021/03/01 05:00:00+00,2,1954.0,1145.0,C +,2021,5.0,2021.0,26026,17299.0,8727.0,270.96791666666667,393615
420003000,70000,1988/06/21 04:00:00+00,2,1954.0,1145.0,C +,1988,5.0,1988.0,17168,11197.0,5971.0,118.27499999999999,185659
420003000,240000,2020/11/24 05:00:00+00,2,1954.0,1145.0,C +,2020,5.0,2020.0,25642,17314.0,8328.0,258.85575,290847
420004000,103500,1993/05/28 04:00:00+00,4,1954.0,1451.0,B,1993,6.5,1993.0,19711,12446.0,7265.0,144.475,224729
420004000,395000,2015/09/01 04:00:00+00,4,1954.0,1451.0,B,2015,6.5,2015.0,23883,16736.0,7147.0,237.00175000000002,522825
420004000,121500,1998/07/30 04:00:00+00,4,1954.0,1451.0,B,1998,6.5,1998.0,20448,13370.0,7078.0,163.00833333333333,233818
420004000,69500,1986/12/01 05:00:00+00,4,1954.0,1451.0,B,1986,6.5,1986.0,16985,11249.0,5736.0,109.69166666666666,198757
420012000,355000,2005/06/29 04:00:00+00,1,1965.0,150.0,B -,2005,6.0,2005.0,22071,14213.0,7858.0,195.26666666666665,570311
420012000,362000,2007/06/22 04:00:00+00,1,1965.0,150.0,B -,2007,6.0,2007.0,22534,15079.0,7455.0,207.34416666666667,547681
420012000,69000,1979/07/11 04:00:00+00,1,1965.0,150.0,B -,1979,6.0,1979.0,16464,10838.0,5626.0,72.58333333333333,298211
420012000,162500,1998/06/29 04:00:00+00,1,1965.0,150.0,B -,1998,6.0,1998.0,20448,13370.0,7078.0,163.00833333333333,312719
420012000,536250,2022/05/03 04:00:00+00,1,1965.0,150.0,B -,2022,6.0,2022.0,26149,17496.0,8653.0,292.6254166666667,574866
420012000,332500,2011/09/29 04:00:00+00,1,1965.0,150.0,B -,2011,6.0,2011.0,24297,15762.0,8535.0,224.923,463734
420034000,67820,1988/08/03 04:00:00+00,3,1953.0,1548.0,B,1988,6.5,1988.0,17168,11197.0,5971.0,118.27499999999999,179877
420041000,186000,2001/08/09 04:00:00+00,3,1951.0,1326.0,B,2001,6.5,2001.0,21133,13766.0,7367.0,177.04166666666666,329570
420041000,275000,2010/04/28 04:00:00+00,3,1951.0,1326.0,B,2010,6.5,2010.0,24391,15595.0,8796.0,218.0761666666667,395581
420041000,235000,2004/06/30 04:00:00+00,3,1951.0,1326.0,B,2004,6.5,2004.0,21691,14129.0,7562.0,188.90833333333333,390236
420041000,99500,1995/03/15 04:00:00+00,3,1951.0,1326.0,B,1995,6.5,1995.0,20025,13108.0,6917.0,152.38333333333333,204831
420042000,20800,1970/07/24 04:00:00+00,4,1952.0,1269.0,B,1970,6.5,1970.0,10852,6576.0,4276.0,38.84166666666667,167987
420043000,90000,1989/09/05 04:00:00+00,2,1952.0,1105.0,B,1989,6.5,1989.0,17444,11199.0,6245.0,123.94166666666666,227791
420044000,245000,2012/04/25 04:00:00+00,3,1952.0,1138.0,B,2012,6.5,2012.0,23907,15822.0,8085.0,229.58608333333333,334758
420044000,60000,1998/11/30 05:00:00+00,3,1952.0,1138.0,B,1998,6.5,1998.0,20448,13370.0,7078.0,163.00833333333333,115465
420044000,196500,2003/04/25 04:00:00+00,3,1952.0,1138.0,B,2003,6.5,2003.0,21446,13829.0,7617.0,184.0,335008
420045000,26900,1973/01/29 05:00:00+00,3,1952.0,1382.0,B,1973,6.5,1973.0,13732,8873.0,4859.0,44.425000000000004,189948
420045000,265000,2004/05/26 04:00:00+00,3,1952.0,1382.0,B,2004,6.5,2004.0,21691,14129.0,7562.0,188.90833333333333,440054
420045000,129900,1999/06/02 04:00:00+00,3,1952.0,1382.0,B,1999,6.5,1999.0,20794,13576.0,7218.0,166.58333333333334,244618
420045000,308000,2016/06/23 04:00:00+00,3,1952.0,1382.0,B,2016,6.5,2016.0,23898,16331.0,7567.0,240.00541666666666,402569
420045200,17375,1967/04/12 04:00:00+00,3,1952.0,1099.0,B,1967,6.5,1967.0,8597,4821.0,3776.0,33.375,163310
420045300,113500,1993/04/14 04:00:00+00,3,1952.0,1758.0,B,1993,6.5,1993.0,19711,12446.0,7265.0,144.475,246441
420045300,120000,1996/04/30 04:00:00+00,3,1952.0,1758.0,B,1996,6.5,1996.0,19789,13129.0,6660.0,156.85833333333332,239985
420045300,335000,2005/05/31 04:00:00+00,3,1952.0,1758.0,B,2005,6.5,2005.0,22071,14213.0,7858.0,195.26666666666665,538180
420045400,297500,2005/05/31 04:00:00+00,2,1952.0,1276.0,B,2005,6.5,2005.0,22071,14213.0,7858.0,195.26666666666665,477936
420045400,209000,2003/07/31 04:00:00+00,2,1952.0,1276.0,B,2003,6.5,2003.0,21446,13829.0,7617.0,184.0,356319
420045500,126500,1999/05/24 04:00:00+00,3,1952.0,1527.0,B -,1999,6.0,1999.0,20794,13576.0,7218.0,166.58333333333334,238215
420045500,118000,1997/08/01 04:00:00+00,3,1952.0,1527.0,B -,1997,6.0,1997.0,20262,13246.0,7016.0,160.525,230595
420045500,112000,1992/07/24 04:00:00+00,3,1952.0,1527.0,B -,1992,6.0,1992.0,19867,12614.0,7253.0,140.30833333333334,250406
420045500,239000,2012/05/02 04:00:00+00,3,1952.0,1527.0,B -,2012,6.0,2012.0,23907,15822.0,8085.0,229.58608333333333,326560
420045500,185000,2002/09/17 04:00:00+00,3,1952.0,1527.0,B -,2002,6.0,2002.0,21536,13805.0,7731.0,179.86666666666667,322650
420045600,16550,1968/08/30 04:00:00+00,3,1952.0,950.0,B,1968,6.5,1968.0,9011,5342.0,3669.0,34.791666666666664,149222
420045700,327000,2005/10/04 04:00:00+00,2,1952.0,1171.0,B,2005,6.5,2005.0,22071,14213.0,7858.0,195.26666666666665,525328
420045700,106000,1995/05/31 04:00:00+00,2,1952.0,1171.0,B,1995,6.5,1995.0,20025,13108.0,6917.0,152.38333333333333,218212
420045700,95000,1993/08/17 04:00:00+00,2,1952.0,1171.0,B,1993,6.5,1993.0,19711,12446.0,7265.0,144.475,206273
420045700,192500,2001/05/30 04:00:00+00,2,1952.0,1171.0,B,2001,6.5,2001.0,21133,13766.0,7367.0,177.04166666666666,341088
420045800,70000,1990/07/27 04:00:00+00,3,1952.0,1352.0,C +,1990,5.0,1990.0,17662,11304.0,6358.0,130.65833333333333,168063
420045800,185000,2001/05/18 04:00:00+00,3,1952.0,1352.0,C +,2001,5.0,2001.0,21133,13766.0,7367.0,177.04166666666666,327799
420045800,111900,1995/09/15 04:00:00+00,3,1952.0,1352.0,C +,1995,5.0,1995.0,20025,13108.0,6917.0,152.38333333333333,230358
420045800,225000,2004/04/23 04:00:00+00,3,1952.0,1352.0,C +,2004,5.0,2004.0,21691,14129.0,7562.0,188.90833333333333,373631
420045800,305000,2018/08/31 04:00:00+00,3,1952.0,1352.0,C +,2018,5.0,2018.0,24639,16777.0,7862.0,251.0995,381035
420053000,75000,1987/04/06 04:00:00+00,3,1950.0,1412.0,B,1987,6.5,1987.0,17034,11097.0,5937.0,113.61666666666667,207076
420053000,81000,1988/03/28 04:00:00+00,3,1950.0,1412.0,B,1988,6.5,1988.0,17168,11197.0,5971.0,118.27499999999999,214834
420054000,87000,1991/05/20 04:00:00+00,3,1950.0,1600.0,B,1991,6.5,1991.0,17606,11306.0,6300.0,136.16666666666666,200428
420054000,315000,2011/04/26 04:00:00+00,3,1950.0,1600.0,B,2011,6.5,2011.0,24297,15762.0,8535.0,224.923,439327
420054000,101000,1995/04/04 04:00:00+00,3,1950.0,1600.0,B,1995,6.5,1995.0,20025,13108.0,6917.0,152.38333333333333,207919
420055000,340000,2020/05/27 04:00:00+00,2,1952.0,862.0,B +,2020,7.0,2020.0,25642,17314.0,8328.0,258.85575,412033
420055000,194500,2014/12/03 05:00:00+00,2,1952.0,862.0,B +,2014,7.0,2014.0,23732,16483.0,7249.0,236.715,257753
420056000,205000,2015/07/01 04:00:00+00,3,1965.0,912.0,B,2015,6.5,2015.0,23883,16736.0,7147.0,237.00175000000002,271340
420056000,17500,1971/06/22 04:00:00+00,3,1965.0,912.0,B,1971,6.5,1971.0,12351,7617.0,4734.0,40.483333333333334,135604
420063000,350000,2015/03/26 04:00:00+00,5,1954.0,1509.0,B,2015,6.5,2015.0,23883,16736.0,7147.0,237.00175000000002,463263
420064000,202650,2009/05/22 04:00:00+00,4,1955.0,1227.0,B,2009,6.5,2009.0,24355,15476.0,8879.0,214.56466666666665,296278
420064000,120000,1998/08/06 04:00:00+00,4,1955.0,1227.0,B,1998,6.5,1998.0,20448,13370.0,7078.0,163.00833333333333,230931
420064000,270000,2005/03/01 05:00:00+00,4,1955.0,1227.0,B,2005,6.5,2005.0,22071,14213.0,7858.0,195.26666666666665,433757
420064000,445000,2017/04/28 04:00:00+00,4,1955.0,1227.0,B,2017,6.5,2017.0,24360,16655.0,7705.0,245.121,569496
420064000,318000,2012/09/07 04:00:00+00,4,1955.0,1227.0,B,2012,6.5,2012.0,23907,15822.0,8085.0,229.58608333333333,434503
420064000,299000,2009/10/06 04:00:00+00,4,1955.0,1227.0,B,2009,6.5,2009.0,24355,15476.0,8879.0,214.56466666666665,437143
420064000,42500,1976/06/28 04:00:00+00,4,1955.0,1227.0,B,1976,6.5,1976.0,15529,10080.0,5449.0,56.93333333333334,234171
420065000,414000,2005/04/25 04:00:00+00,3,1952.0,1453.0,B,2005,6.5,2005.0,22071,14213.0,7858.0,195.26666666666665,665095
420065000,252000,2003/05/30 04:00:00+00,3,1952.0,1453.0,B,2003,6.5,2003.0,21446,13829.0,7617.0,184.0,429629
420065000,428000,2014/11/10 05:00:00+00,3,1952.0,1453.0,B,2014,6.5,2014.0,23732,16483.0,7249.0,236.715,567191
420066000,726500,2022/07/07 04:00:00+00,3,1952.0,1318.0,B,2022,6.5,2022.0,26149,17496.0,8653.0,292.6254166666667,778816
420066000,257500,2018/06/08 04:00:00+00,3,1952.0,1318.0,B,2018,6.5,2018.0,24639,16777.0,7862.0,251.0995,321693
420066000,27000,1970/05/14 04:00:00+00,3,1952.0,1318.0,B,1970,6.5,1970.0,10852,6576.0,4276.0,38.84166666666667,218060
420067000,132000,1995/06/14 04:00:00+00,5,1953.0,587.0,B,1995,6.5,1995.0,20025,13108.0,6917.0,152.38333333333333,271736
420067000,440000,2019/10/01 04:00:00+00,5,1953.0,587.0,B,2019,6.5,2019.0,25018,17011.0,8007.0,255.65258333333335,539900
420067000,320000,2010/03/03 05:00:00+00,5,1953.0,587.0,B,2010,6.5,2010.0,24391,15595.0,8796.0,218.0761666666667,460313
420068000,47500,1977/04/01 04:00:00+00,3,1954.0,2100.0,B,1977,6.5,1977.0,15903,10330.0,5573.0,60.61666666666667,245817
420069000,245000,2004/12/21 05:00:00+00,2,1952.0,866.0,B,2004,6.5,2004.0,21691,14129.0,7562.0,188.90833333333333,406842
