ParcelNumber,SaleAmount,SaleDate,Bedrooms,YearBuilt,SquareFootageFinishedLiving,Grade
180015170,120000,1998,6,1964.0,1088.0,C++
180015180,40800,1976,3,1962.0,1100.0,C++
180015190,32950,1976,3,1962.0,1053.0,C +
180015200,67000,1984,3,1960.0,999.0,C
180015200,343000,2022,3,1960.0,999.0,C
180015200,64000,1983,3,1960.0,999.0,C
180015201,68750,1981,4,1963.0,1107.0,C +
180015201,255000,2014,4,1963.0,1107.0,C +
180015210,325000,2019,3,1961.0,1248.0,C +
180015210,147000,2000,3,1961.0,1248.0,C +
180015210,110000,1997,3,1961.0,1248.0,C +
180015210,260000,2005,3,1961.0,1248.0,C +
180015210,264000,2015,3,1961.0,1248.0,C +
180015220,62000,1980,5,1964.0,1075.0,C
180015220,80735,1987,5,1964.0,1075.0,C
180015220,210000,2011,5,1964.0,1075.0,C
180015230,37500,1986,4,1963.0,1148.0,C +
180015230,88000,1990,4,1963.0,1148.0,C +
180015240,205000,2005,5,1961.0,975.0,C -
180015240,110000,1998,5,1961.0,975.0,C -
180015240,119000,2000,5,1961.0,975.0,C -
180015240,96500,1990,5,1961.0,975.0,C -
180015240,21600,1978,5,1961.0,975.0,C -
180015250,262000,2019,3,1961.0,1075.0,C
180015250,16450,1962,3,1961.0,1075.0,C
180015260,16500,1962,3,1961.0,1080.0,C
180015270,17300,1965,3,1961.0,1075.0,C
180015270,240000,2013,3,1961.0,1075.0,C
180015270,108000,1999,3,1961.0,1075.0,C
180015280,52000,1984,4,1961.0,1008.0,C
180015280,267500,2005,4,1961.0,1008.0,C
180015290,18000,1966,3,1961.0,1008.0,C
180015290,203000,2009,3,1961.0,1008.0,C
180015300,87000,1996,3,1960.0,1075.0,C -
180015300,142500,2001,3,1960.0,1075.0,C -
180015300,181500,2003,3,1960.0,1075.0,C -
180015300,380000,2023,3,1960.0,1075.0,C -
180015301,138500,2001,5,1961.0,1025.0,C
180015301,249500,2004,5,1961.0,1025.0,C
180015301,34000,1975,5,1961.0,1025.0,C
180015310,265000,2021,5,1961.0,1105.0,C
180015310,36000,1976,5,1961.0,1105.0,C
180015310,75000,1993,5,1961.0,1105.0,C
180015400,75500,1980,4,1967.0,1944.0,C +
180015500,18000,1963,3,1961.0,1092.0,C
180015500,315000,2023,3,1961.0,1092.0,C
180015600,16800,1965,3,1961.0,962.0,C
180015700,190000,2010,3,1960.0,999.0,C +
180015700,79300,1992,3,1960.0,999.0,C +
180015800,93500,1990,4,1961.0,962.0,C
180015800,20000,1970,4,1961.0,962.0,C
180015800,233000,2012,4,1961.0,962.0,C
180015800,235000,2015,4,1961.0,962.0,C
180015800,325000,2019,4,1961.0,962.0,C
180015900,72000,1985,3,1964.0,1126.0,C +
180015900,116688,2021,3,1964.0,1126.0,C +
180015900,60800,1980,3,1964.0,1126.0,C +
180016000,21000,1988,2,1953.0,686.0,C
180016000,15000,1967,2,1953.0,686.0,C
180017100,56250,1988,4,1955.0,960.0,C
180017100,275000,2005,4,1955.0,960.0,C
180017100,79500,1992,4,1955.0,960.0,C
180017100,124900,2000,4,1955.0,960.0,C
180017200,249000,2005,3,1954.0,864.0,C
180017200,12500,1966,3,1954.0,864.0,C
180017300,455600,2024,4,1981.0,1170.0,C
180017300,26500,1964,4,1981.0,1170.0,C
180018100,61500,1989,4,1957.0,1372.0,C
180018100,98500,2000,4,1957.0,1372.0,C
180018100,70000,1986,4,1957.0,1372.0,C
180018100,215000,2006,4,1957.0,1372.0,C
180021000,280000,2015,3,1959.0,1929.0,C
180021000,197500,2001,3,1959.0,1929.0,C
180021000,300000,2019,3,1959.0,1929.0,C
180022100,15800,1957,2,1956.0,1092.0,C
180022100,136500,1999,2,1956.0,1092.0,C
180023000,158000,1986,2,1950.0,634.0,D
180023000,66000,1986,2,1950.0,634.0,D
180024000,510000,2017,2,2019.0,736.0,B
180024000,145000,1990,2,2019.0,736.0,B
180024000,154000,1994,2,2019.0,736.0,B
180024000,270000,2000,2,2019.0,736.0,B
180024000,219250,1999,2,2019.0,736.0,B
180027000,95000,1983,1,1950.0,672.0,C
180031000,158000,1991,4,1954.0,1853.0,B +
180031000,495000,2014,4,1954.0,1853.0,B +
180031000,372000,2002,4,1954.0,1853.0,B +
180031000,164900,1994,4,1954.0,1853.0,B +
180031100,85000,1979,2,1950.0,1584.0,C
180031100,200000,1998,2,1950.0,1584.0,C
180031100,85000,1979,1,1950.0,672.0,C -
180031100,200000,1998,1,1950.0,672.0,C -
180032000,206000,1992,2,1950.0,1113.0,C
180032000,100000,1998,2,1950.0,1113.0,C
180032000,11000,2001,2,1950.0,1113.0,C
180032000,206000,1992,2,1950.0,1113.0,C
180032000,100000,1998,2,1950.0,1113.0,C
180032000,11000,2001,2,1950.0,1113.0,C
180033000,154000,1990,2,1950.0,840.0,C
180033000,110000,1985,2,1950.0,840.0,C
180034100,17000,1989,1,1950.0,528.0,D +
180034100,65650,1987,1,1950.0,528.0,D +
180034100,20000,1998,1,1950.0,528.0,D +
180034100,173000,1998,1,1950.0,528.0,D +
180037000,340000,2006,4,1954.0,1944.0,B
180039000,5000,1965,4,1965.0,1820.0,C +
180039000,400000,2016,4,1965.0,1820.0,C +
180039100,34167,1986,6,1960.0,1750.0,C +
180039100,390000,2020,6,1960.0,1750.0,C +
180039100,134000,1998,6,1960.0,1750.0,C +
180039100,48000,1975,6,1960.0,1750.0,C +
180039200,20000,1979,6,1960.0,1820.0,C +
180039200,278000,2011,6,1960.0,1820.0,C +
180039300,400000,2016,4,1960.0,1750.0,C++
180039300,21000,1961,4,1960.0,1750.0,C++
180042000,92000,1996,3,1952.0,1734.0,C
180042000,259900,2006,3,1952.0,1734.0,C
180043000,191000,2007,3,1956.0,960.0,C -
180043000,12000,1966,3,1956.0,960.0,C -
180044000,51600,1977,4,1955.0,1700.0,C++
180044000,90000,1987,4,1955.0,1700.0,C++
180044000,181400,2000,4,1955.0,1700.0,C++
180044000,427500,2016,4,1955.0,1700.0,C++
180048000,199000,2006,5,1956.0,960.0,C -
180048000,262500,2015,5,1956.0,960.0,C -
180048000,39800,1979,5,1956.0,960.0,C -
180048100,84500,1999,3,1957.0,960.0,C
180048100,71000,1998,3,1957.0,960.0,C
180048100,260000,2017,3,1957.0,960.0,C
180048100,165000,2003,3,1957.0,960.0,C
180048100,385000,2021,3,1957.0,960.0,C
180048100,185000,2012,3,1957.0,960.0,C
180048100,49500,1982,3,1957.0,960.0,C
180049000,340000,2023,5,1957.0,960.0,C -
180049000,49500,1982,5,1957.0,960.0,C -
180055000,131000,2004,3,1957.0,960.0,C
180055000,56800,1991,3,1957.0,960.0,C
180055000,75000,2003,3,1957.0,960.0,C
180055000,12500,1963,3,1957.0,960.0,C
180055100,235000,2022,3,1957.0,960.0,C -
180055100,100800,2007,3,1957.0,960.0,C -
180055100,30000,1994,3,1957.0,960.0,C -
180055100,95000,2011,3,1957.0,960.0,C -
180055100,20400,1994,3,1957.0,960.0,C -
180055200,83100,1993,5,1957.0,960.0,C -
180055200,77900,1986,5,1957.0,960.0,C -
180055300,15500,1970,3,1957.0,1112.0,C -
180055400,245000,2021,3,1957.0,960.0,C -
180055400,135000,2011,3,1957.0,960.0,C -
180055400,62500,1988,3,1957.0,960.0,C -
180055400,108800,2012,3,1957.0,960.0,C -
180055400,13500,1968,3,1957.0,960.0,C -
180055500,238000,2022,3,1957.0,960.0,C -
180055500,16300,1968,3,1957.0,960.0,C -
180056000,112000,1997,4,1955.0,832.0,B
180056000,78000,1990,4,1955.0,832.0,B
180056000,397000,2005,4,1955.0,832.0,B
180057000,70000,1985,4,1952.0,1230.0,C +
180057000,42000,1974,4,1952.0,1230.0,C +
180057000,282500,2005,4,1952.0,1230.0,C +
180057000,455000,2019,4,1952.0,1230.0,C +
180059000,662000,2022,5,1957.0,1152.0,C +
180059000,2300,1956,5,1957.0,1152.0,C +
180059100,930000,2024,4,1977.0,1766.0,C
180059100,55800,1977,4,1977.0,1766.0,C
18A001000,217500,2005,3,1952.0,768.0,C
18A001000,150000,2004,3,1952.0,768.0,C
18A001000,71300,1993,3,1952.0,768.0,C
18A001000,51500,1986,3,1952.0,768.0,C
18A001000,210000,2016,3,1952.0,768.0,C
18A001000,210000,2016,3,1952.0,768.0,C
18A001000,339000,2021,3,1952.0,768.0,C
18A001000,108000,2001,3,1952.0,768.0,C
18A006000,175000,2015,3,1958.0,1064.0,C -
18A006000,14500,1967,3,1958.0,1064.0,C -
18A007000,154500,2008,4,1967.0,725.0,D
18A007000,60000,1983,4,1967.0,725.0,D
18A007000,67100,1988,4,1967.0,725.0,D
18A007000,160000,2017,4,1967.0,725.0,D
18A007000,78000,1999,4,1967.0,725.0,D
18A008000,219900,2007,3,1961.0,864.0,C
18A008000,27250,1974,3,1961.0,864.0,C
18A008000,250000,2023,3,1961.0,864.0,C
18A009000,496000,2023,4,1971.0,1750.0,C
18A009000,360000,2019,4,1971.0,1750.0,C
18A009000,30500,1970,4,1971.0,1750.0,C
18A009000,399000,2021,4,1971.0,1750.0,C
18A010000,440000,2024,4,1970.0,1750.0,C -
18A010000,167197,2005,4,1970.0,1750.0,C -
18A010000,55500,1978,4,1970.0,1750.0,C -
18A011000,283700,2019,3,1951.0,1030.0,C +
18A011000,82000,1995,3,1951.0,1030.0,C +
18A012000,41500,1977,4,1971.0,1750.0,C -
18A012000,126600,2001,4,1971.0,1750.0,C -
18A013000,315000,2022,3,1963.0,1008.0,C
18A016000,185000,2017,2,1953.0,768.0,C
18A017000,183500,2013,3,1960.0,954.0,C
18A017000,13800,1964,3,1960.0,954.0,C
18A019000,35700,1976,4,1970.0,2176.0,C
18A019000,91500,1992,4,1970.0,2176.0,C
18A022000,293000,2013,6,1971.0,2176.0,C
18A022000,150000,2000,6,1971.0,2176.0,C
18A022000,210000,1984,6,1971.0,2176.0,C
18A022000,440000,2019,6,1971.0,2176.0,C
18A022100,115000,2000,6,1971.0,2176.0,C
18A022100,210000,1984,6,1971.0,2176.0,C
18A022100,580000,2017,6,1971.0,2176.0,C
18A023000,96400,1982,6,1971.0,2176.0,C
18A023000,580000,2017,6,1971.0,2176.0,C
18A023100,800000,2015,6,1970.0,2176.0,C
18A023100,305000,2017,6,1970.0,2176.0,C
18A023100,135000,1998,6,1970.0,2176.0,C
18A023200,399000,2021,6,1970.0,2176.0,C
18A023200,296000,2012,6,1970.0,2176.0,C
18A023200,126800,2001,6,1970.0,2176.0,C
18A023200,375000,2017,6,1970.0,2176.0,C
18A023200,375000,2017,6,1970.0,2176.0,C
18A023200,533300,2023,6,1970.0,2176.0,C
18A023200,96400,1982,6,1970.0,2176.0,C
18A024100,131500,1990,6,1971.0,2176.0,C
18A024100,229000,2013,6,1971.0,2176.0,C
18A024100,167000,1998,6,1971.0,2176.0,C
18A024200,84600,1990,4,1971.0,2176.0,C
18A024200,225000,2013,4,1971.0,2176.0,C
18A026000,380000,2020,3,1956.0,1590.0,C +
18A026000,23000,1960,3,1956.0,1590.0,C +
18A026000,280000,2008,3,1956.0,1590.0,C +
18A026000,358000,2019,3,1956.0,1590.0,C +
18A027000,150000,1994,3,1950.0,1912.0,C
18A027000,82900,1984,3,1950.0,1912.0,C
18A028000,74950,1988,3,1963.0,840.0,C
18A028000,65000,1981,3,1963.0,840.0,C
18A028000,139850,2017,3,1963.0,840.0,C
18A028000,220000,2017,3,1963.0,840.0,C
18A028000,200000,2005,3,1963.0,840.0,C
18A029000,22950,1972,3,1962.0,950.0,C
18A029000,196250,2012,3,1962.0,950.0,C
18A030000,75500,1988,4,1963.0,999.0,C
18A030000,90900,1993,4,1963.0,999.0,C
18A031000,26000,1972,4,1963.0,999.0,D
18A031000,180000,2015,4,1963.0,999.0,D
18A032000,190000,2013,4,1983.0,950.0,C
18A032000,18000,2000,4,1983.0,950.0,C
18A032000,89000,1999,4,1983.0,950.0,C
18A032000,330777,2021,4,1983.0,950.0,C
18A032000,164800,2003,4,1983.0,950.0,C
18A032000,92600,1992,4,1983.0,950.0,C
18A032000,180000,2007,4,1983.0,950.0,C
18A032100,90850,1992,4,1983.0,950.0,C
18A032100,85000,1998,4,1983.0,950.0,C
18A032200,85000,2000,4,1983.0,950.0,C
18A032200,85000,2000,4,1983.0,950.0,C
18A032200,79800,1983,4,1983.0,950.0,C
18A032300,89000,1999,4,1983.0,950.0,C
18A032300,91900,1989,4,1983.0,950.0,C
18A034000,35000,1966,6,2018.0,2506.0,C
18A034000,100000,1998,6,2018.0,2506.0,C
18A034000,20000,2001,6,2018.0,2506.0,C
18A034000,75000,1999,6,2018.0,2506.0,C
18A035000,35000,1966,6,2018.0,2506.0,C
18A035000,20000,2001,6,2018.0,2506.0,C
18A035000,100000,1998,6,2018.0,2506.0,C
18A035000,75000,1999,6,2018.0,2506.0,C
18A036000,100000,1998,6,1999.0,2560.0,C -
18A036000,35000,1966,6,1999.0,2560.0,C -
18A036000,40000,2000,6,1999.0,2560.0,C -
18A036000,612500,2009,6,1999.0,2560.0,C -
18A036000,70000,1998,6,1999.0,2560.0,C -
18A037000,35000,1966,6,1999.0,2560.0,C -
18A037000,40000,2000,6,1999.0,2560.0,C -
18A037000,70000,1998,6,1999.0,2560.0,C -
18A037000,612500,2009,6,1999.0,2560.0,C -
18A037000,100000,1998,6,1999.0,2560.0,C -
18A051000,438750,2007,4,2006.0,1652.0,B
18A052000,450000,2007,4,2006.0,2092.0,B
18A052000,160000,2005,4,2006.0,2092.0,B
18A052000,160000,2005,4,2006.0,2092.0,B
18A052000,425000,2016,4,2006.0,2092.0,B
18A053000,373500,2010,3,2006.0,2557.0,B
18A053000,160000,2005,3,2006.0,2557.0,B
18A053000,160000,2005,3,2006.0,2557.0,B
18A053000,474900,2006,3,2006.0,2557.0,B
18A054000,610000,2024,4,2006.0,2340.0,B
18A054000,362000,2013,4,2006.0,2340.0,B
18A054000,434900,2006,4,2006.0,2340.0,B
18A054000,390000,2008,4,2006.0,2340.0,B
18A055000,425000,2020,4,2006.0,2220.0,B
18A055000,434900,2006,4,2006.0,2220.0,B
18A055000,637000,2024,4,2006.0,2220.0,B
18A056000,440000,2019,3,2006.0,2092.0,B
18A056000,456000,2007,3,2006.0,2092.0,B
18A056000,80000,2007,3,2006.0,2092.0,B
18A057000,489900,2007,3,2007.0,2720.0,B
18A058000,1200000,2008,4,2007.0,2392.0,B -
18A058000,535000,2021,4,2007.0,2392.0,B -
18A059000,1200000,2008,4,2007.0,2874.0,B
18A060000,350000,2010,4,2007.0,2154.0,B
18A060000,580000,2022,4,2007.0,2154.0,B
18A061000,395000,2009,4,2009.0,2198.0,B
18A061000,488000,2019,4,2009.0,2198.0,B
18A061000,675000,2024,4,2009.0,2198.0,B
18A062000,372474,2009,3,2009.0,1872.0,B
18A063000,350000,2011,3,2010.0,1820.0,B
18A063000,435000,2019,3,2010.0,1820.0,B
18A064000,349900,2011,3,2010.0,1872.0,B
18A065000,416602,2011,4,2011.0,2490.0,B
18A065000,440000,2016,4,2011.0,2490.0,B
18A066000,390000,2012,4,2011.0,2490.0,B
18A066000,515000,2020,4,2011.0,2490.0,B
18A067000,342400,2012,3,2012.0,1684.0,B
18A068000,366692,2012,3,2012.0,1872.0,B
18A068000,382000,2015,3,2012.0,1872.0,B
18A068000,435000,2019,3,2012.0,1872.0,B
18A069000,351700,2013,3,2012.0,1700.0,B
18A070000,580000,2022,3,2013.0,1794.0,B
18A070000,392993,2014,3,2013.0,1794.0,B
18A070000,469000,2019,3,2013.0,1794.0,B
18A070000,485000,2020,3,2013.0,1794.0,B
18A071000,369900,2013,3,2013.0,1778.0,B
18A072000,405000,2014,3,2014.0,1820.0,B
18A073000,430982,2014,3,2014.0,1812.0,B
18A074000,377009,2014,3,2014.0,1778.0,B
18A074000,435750,2019,3,2014.0,1778.0,B
18A075000,437500,2014,3,2014.0,2072.0,B
18A076000,271657,2015,3,2014.0,1482.0,B
18A076B00,271657,2015,3,2014.0,1482.0,B
18A076B00,500000,2021,3,2014.0,1482.0,B
18A076B00,296000,2016,3,2014.0,1482.0,B
18A076B00,537000,2024,3,2014.0,1482.0,B
18A077000,271657,2015,3,2014.0,1482.0,B
18A077000,507500,2021,3,2014.0,1482.0,B
18A077B00,354000,2019,3,2014.0,1482.0,B
18A077B00,271657,2015,3,2014.0,1482.0,B
18A077B00,525000,2022,3,2014.0,1482.0,B
18A078000,434194,2015,4,2015.0,1836.0,B +
18A078000,580000,2021,4,2015.0,1836.0,B +
18A079000,420000,2016,3,2016.0,1804.0,B
18A079000,550000,2022,3,2016.0,1804.0,B
18A080000,446800,2016,4,2016.0,1764.0,B +
18A080000,565000,2021,4,2016.0,1764.0,B +
18A081000,399000,2016,3,2016.0,1764.0,B
18A081000,474900,2020,3,2016.0,1764.0,B
18A082000,494500,2021,3,2016.0,1636.0,B
18A082000,575000,2023,3,2016.0,1636.0,B
18A082000,395000,2016,3,2016.0,1636.0,B
18A083000,405000,2017,3,2017.0,1804.0,B
18A084000,405000,2017,3,2017.0,1712.0,B
18A085000,419000,2017,3,2017.0,1804.0,B
18A086000,614900,2022,3,2017.0,1764.0,B +
18A086000,467875,2017,3,2017.0,1764.0,B +
18A087000,460000,2018,3,2018.0,1740.0,B -
18A088000,474500,2018,3,2018.0,1836.0,B
18A089000,460000,2018,3,2018.0,1708.0,B
18A090000,459475,2019,3,2018.0,1804.0,B
18A090000,575000,2022,3,2018.0,1804.0,B
18A091000,505180,2019,3,2018.0,1778.0,B
18A092000,294900,2021,4,2021.0,1368.0,C
18A092000,120000,2019,4,2021.0,1368.0,C
18A092B00,120000,2019,4,2021.0,1440.0,C
18A092B00,294900,2021,4,2021.0,1440.0,C
18A093000,428000,2019,3,2018.0,2024.0,B +
18A093000,519000,2023,3,2018.0,2024.0,B +
18A093000,230000,2018,3,2018.0,2024.0,B +
18A094000,484196,2020,3,2019.0,1760.0,B
18A094000,345000,2019,3,2019.0,1760.0,B
18A094000,608000,2024,3,2019.0,1760.0,B
18A095000,468530,2020,4,2019.0,2024.0,B
18A095000,560000,2021,4,2019.0,2024.0,B
18A095000,345000,2019,4,2019.0,2024.0,B
18A096000,487518,2019,4,2019.0,2024.0,B +
18A096000,115000,2019,4,2019.0,2024.0,B +
18A097000,509928,2019,4,2019.0,2120.0,B +
18A097000,115000,2019,4,2019.0,2120.0,B +
18A098000,459150,2020,4,2019.0,2024.0,B +
18A098000,345000,2019,4,2019.0,2024.0,B +
18A099000,495475,2019,4,2019.0,2024.0,B +
18A099000,230000,2018,4,2019.0,2024.0,B +
18A100000,115000,2018,4,2018.0,2088.0,B
18A100000,459900,2019,4,2018.0,2088.0,B
18A101000,115000,2018,4,2018.0,1990.0,B
18A101000,482637,2019,4,2018.0,1990.0,B
18A102000,465000,2018,3,2018.0,1820.0,B
18A103000,465000,2022,3,2017.0,1720.0,B +
18A103000,609000,2024,3,2017.0,1720.0,B +
18A103000,460000,2018,3,2017.0,1720.0,B +
18A104000,468000,2019,3,2017.0,1820.0,B
18A104000,460000,2018,3,2017.0,1820.0,B
18A105000,438000,2017,3,2017.0,1700.0,B
18A105000,495000,2020,3,2017.0,1700.0,B
18A106000,423810,2016,3,2017.0,1720.0,B
18A107000,425000,2016,3,2016.0,1820.0,B
18A108000,447000,2018,3,2014.0,1778.0,B
18A108000,416360,2015,3,2014.0,1778.0,B
18A109000,401100,2015,3,2014.0,1804.0,B
18A110000,417357,2014,3,2014.0,1881.0,B
18A111000,425000,2018,3,2013.0,1840.0,B +
18A111000,392500,2015,3,2013.0,1840.0,B +
18A111000,597000,2023,3,2013.0,1840.0,B +
18A111000,489000,2020,3,2013.0,1840.0,B +
18A111000,394750,2013,3,2013.0,1840.0,B +
18A112000,380900,2014,3,2013.0,2072.0,B
18A113000,475000,2022,2,2013.0,1482.0,B
18A113000,315000,2019,2,2013.0,1482.0,B
18A113000,271657,2013,2,2013.0,1482.0,B
18A113B00,360000,2019,2,2013.0,1482.0,B
18A113B00,271657,2013,2,2013.0,1482.0,B
18A113B00,318000,2016,2,2013.0,1482.0,B
18A114000,510000,2022,3,2013.0,1482.0,B
18A114000,271657,2013,3,2013.0,1482.0,B
18A114000,320000,2016,3,2013.0,1482.0,B
18A114B00,271657,2013,2,2013.0,1482.0,B
18A115000,386900,2012,3,2012.0,1872.0,B
18A115000,490000,2020,3,2012.0,1872.0,B
18A116000,559000,2021,4,2012.0,1820.0,B +
18A116000,364730,2012,4,2012.0,1820.0,B +
18A117000,351224,2012,3,2011.0,2328.0,B
18A118000,354534,2012,3,2011.0,2328.0,B
18A119000,334900,2011,3,2010.0,2072.0,B
18A119000,365000,2015,3,2010.0,2072.0,B
18A120000,385000,2013,3,2010.0,1820.0,B +
18A120000,665000,2023,3,2010.0,1820.0,B +
18A120000,357900,2011,3,2010.0,1820.0,B +
18A120000,495000,2020,3,2010.0,1820.0,B +
18A121000,355000,2012,3,2010.0,1872.0,B
18A121000,605000,2022,3,2010.0,1872.0,B
18A121000,442000,2017,3,2010.0,1872.0,B
18A121000,360000,2010,3,2010.0,1872.0,B
18A121000,407000,2016,3,2010.0,1872.0,B
18A122000,362000,2010,3,2010.0,1820.0,B +
18A122000,580000,2023,3,2010.0,1820.0,B +
18A122000,390000,2014,3,2010.0,1820.0,B +
18A123000,461000,2018,4,2009.0,1872.0,B
18A123000,409900,2016,4,2009.0,1872.0,B
18A123000,389900,2009,4,2009.0,1872.0,B
18A124000,368000,2009,5,2009.0,2460.0,B
18A124000,388000,2013,5,2009.0,2460.0,B
18A125000,1200000,2008,4,2007.0,2392.0,B
18A126000,610000,2024,3,2019.0,2016.0,B -
18A126000,240000,2005,3,2019.0,2016.0,B -
18A126000,525000,2019,3,2019.0,2016.0,B -
18A126000,417402,2020,3,2019.0,2016.0,B -
18A127000,525000,2019,3,2019.0,2024.0,B
18A127000,427618,2019,3,2019.0,2024.0,B
18A127000,600000,2024,3,2019.0,2024.0,B
18A127000,445000,2020,3,2019.0,2024.0,B
18A127000,535000,2022,3,2019.0,2024.0,B
18A127000,240000,2005,3,2019.0,2024.0,B
18A128000,525000,2019,3,2019.0,1760.0,B +
18A128000,240000,2005,3,2019.0,1760.0,B +
18A128000,392131,2019,3,2019.0,1760.0,B +
18A128000,515000,2023,3,2019.0,1760.0,B +
18A129000,160000,2005,3,2019.0,2024.0,B +
18A129000,525000,2019,3,2019.0,2024.0,B +
18A129000,477484,2019,3,2019.0,2024.0,B +
18A130000,525000,2019,3,2019.0,2136.0,B
18A130000,160000,2005,3,2019.0,2136.0,B
18A130000,477288,2019,3,2019.0,2136.0,B
18A131000,550000,2006,5,2006.0,3025.0,B -
18A131000,505000,2008,5,2006.0,3025.0,B -
18A131000,110000,2006,5,2006.0,3025.0,B -
18A131000,445000,2016,5,2006.0,3025.0,B -
18A131000,610000,2020,5,2006.0,3025.0,B -
18A132000,379500,2013,4,2006.0,2420.0,B
18A132000,636000,2022,4,2006.0,2420.0,B
18A132000,499900,2007,4,2006.0,2420.0,B
18A132000,550000,2006,4,2006.0,2420.0,B
18A133000,550000,2006,4,2006.0,2420.0,B
18A133000,393000,2017,4,2006.0,2420.0,B
18A133000,393000,2010,4,2006.0,2420.0,B
18A133000,100,2006,4,2006.0,2420.0,B
18A134000,400000,2018,4,2007.0,2420.0,B
18A134000,360000,2010,4,2007.0,2420.0,B
18A134000,220000,2006,4,2007.0,2420.0,B
18A134000,444000,2008,4,2007.0,2420.0,B
18A135000,450000,2014,4,2007.0,3025.0,B
18A135000,430000,2008,4,2007.0,3025.0,B
18A135000,220000,2006,4,2007.0,3025.0,B
18A136000,220000,2007,4,2013.0,2100.0,B
18A136000,390000,2012,4,2013.0,2100.0,B
18A136000,370405,2014,4,2013.0,2100.0,B
18A137000,390000,2012,4,2013.0,1840.0,B
18A137000,341900,2014,4,2013.0,1840.0,B
18A137000,220000,2007,4,2013.0,1840.0,B
18A152000,650000,2023,4,2007.0,1998.0,B
18A152000,338500,2012,4,2007.0,1998.0,B
18A152000,379000,2008,4,2007.0,1998.0,B
18A152000,439900,2018,4,2007.0,1998.0,B
18A152000,550000,2007,4,2007.0,1998.0,B
18A153000,425900,2008,4,2006.0,2370.0,B
18A153000,220000,2006,4,2006.0,2370.0,B
18A154000,549000,2022,4,2006.0,2370.0,B
18A154000,220000,2006,4,2006.0,2370.0,B
18A154000,340000,2011,4,2006.0,2370.0,B
18A154000,340000,2011,4,2006.0,2370.0,B
18A154000,340000,2011,4,2006.0,2370.0,B
18A155000,390000,2012,3,2015.0,1196.0,B
18A155000,290000,2015,3,2015.0,1196.0,B
18A155000,349000,2018,3,2015.0,1196.0,B
18A155000,550000,2007,3,2015.0,1196.0,B
18A156000,390000,2012,3,2014.0,1196.0,B
18A156000,550000,2007,3,2014.0,1196.0,B
18A156000,318000,2015,3,2014.0,1196.0,B
18A157000,529000,2023,3,2014.0,1196.0,B +
18A157000,320285,2015,3,2014.0,1196.0,B +
18A157000,550000,2007,3,2014.0,1196.0,B +
18A157000,420000,2021,3,2014.0,1196.0,B +
18A157000,390000,2012,3,2014.0,1196.0,B +
18A157000,341000,2018,3,2014.0,1196.0,B +
18A158000,550000,2006,3,2007.0,1998.0,B
18A158000,309000,2012,3,2007.0,1998.0,B
18A159000,295000,2016,3,2016.0,1196.0,B
18A159000,63000,2012,3,2016.0,1196.0,B
18A159000,351000,2019,3,2016.0,1196.0,B
18A159000,550000,2006,3,2016.0,1196.0,B
18A160000,550000,2007,3,2015.0,1196.0,B
18A160000,390000,2012,3,2015.0,1196.0,B
18A160000,290000,2015,3,2015.0,1196.0,B
190008000,205000,2004,6,1950.0,1221.0,B -
